outward_voyage_id,counts,voydepartureY
92655,168.0,1690.0
92656,245.0,1690.0
92657,388.0,1690.0
92658,424.0,1690.0
92659,218.0,1690.0
92660,78.0,1690.0
92661,292.0,1690.0
92662,130.0,1690.0
92663,282.0,1690.0
92664,230.0,1690.0
92665,40.0,1690.0
92666,187.0,1690.0
92667,250.0,1690.0
92668,103.0,1690.0
92669,159.0,1690.0
92670,150.0,1690.0
92671,254.0,1691.0
92672,307.0,1691.0
92673,252.0,1691.0
92674,144.0,1691.0
92675,144.0,1691.0
92676,163.0,1691.0
92677,258.0,1691.0
92678,310.0,1691.0
92679,127.0,1691.0
92680,121.0,1691.0
92681,314.0,1691.0
92682,266.0,1691.0
92683,288.0,1691.0
92684,291.0,1691.0
92685,183.0,1691.0
92686,123.0,1691.0
92687,249.0,1691.0
92688,20.0,1691.0
92689,300.0,1691.0
92690,239.0,1691.0
92691,325.0,1691.0
92692,80.0,1691.0
92693,50.0,1692.0
92694,75.0,1692.0
92695,342.0,1692.0
92696,80.0,1692.0
92697,275.0,1692.0
92698,200.0,1692.0
92699,255.0,1692.0
92700,10.0,1692.0
92701,50.0,1692.0
92702,196.0,1692.0
92703,467.0,1692.0
92704,214.0,1692.0
92705,258.0,1692.0
92706,206.0,1692.0
92707,10.0,1692.0
92708,310.0,1692.0
92709,302.0,1692.0
92710,273.0,1692.0
92711,10.0,1692.0
92712,150.0,1692.0
92713,32.0,1692.0
92714,245.0,1692.0
92715,188.0,1693.0
92716,175.0,1693.0
92717,278.0,1693.0
92718,75.0,1693.0
92719,205.0,1693.0
92720,151.0,1693.0
92721,250.0,1693.0
92722,285.0,1693.0
92723,200.0,1693.0
92724,230.0,1693.0
92725,190.0,1693.0
92726,10.0,1693.0
92727,351.0,1693.0
92728,265.0,1693.0
92729,21.0,1693.0
92730,343.0,1693.0
92731,325.0,1693.0
92732,329.0,1693.0
92733,224.0,1693.0
92734,250.0,1693.0
92735,287.0,1693.0
92736,294.0,1694.0
92737,307.0,1694.0
92738,249.0,1694.0
92739,24.0,1694.0
92740,100.0,1694.0
92741,222.0,1694.0
92742,188.0,1694.0
92743,208.0,1694.0
92744,342.0,1694.0
92745,264.0,1694.0
92746,109.0,1694.0
92747,250.0,1694.0
92748,326.0,1694.0
92749,177.0,1694.0
92750,194.0,1694.0
92751,244.0,1694.0
92752,217.0,1694.0
92753,348.0,1694.0
92754,180.0,1694.0
92755,269.0,1694.0
92756,74.0,1694.0
92757,266.0,1694.0
92758,162.0,1694.0
92759,297.0,1694.0
92760,225.0,1694.0
92761,297.0,1694.0
92762,191.0,1694.0
92763,185.0,1694.0
92764,28.0,1694.0
92765,108.0,1694.0
92766,305.0,1695.0
92767,97.0,1695.0
92768,75.0,1695.0
92769,14.0,1695.0
92770,183.0,1695.0
92771,187.0,1695.0
92772,258.0,1695.0
92773,134.0,1695.0
92774,223.0,1695.0
92775,250.0,1695.0
92776,182.0,1695.0
92777,189.0,1695.0
92778,285.0,1695.0
92779,175.0,1695.0
92780,75.0,1695.0
92781,39.0,1695.0
92782,38.0,1695.0
92783,176.0,1695.0
92784,225.0,1695.0
92785,296.0,1695.0
92786,147.0,1695.0
92787,50.0,1695.0
92788,192.0,1695.0
92789,288.0,1695.0
92790,80.0,1695.0
92791,248.0,1695.0
92792,244.0,1695.0
92793,228.0,1695.0
92794,273.0,1695.0
92795,252.0,1695.0
92796,193.0,1696.0
92797,40.0,1696.0
92798,277.0,1696.0
92799,150.0,1696.0
92800,140.0,1696.0
92801,55.0,1696.0
92802,16.0,1696.0
92803,193.0,1696.0
92804,244.0,1696.0
92805,300.0,1696.0
92806,295.0,1696.0
92807,272.0,1696.0
92808,230.0,1696.0
92809,244.0,1696.0
92810,201.0,1696.0
92811,147.0,1696.0
92812,328.0,1696.0
92813,150.0,1697.0
92814,246.0,1697.0
92815,48.0,1697.0
92816,114.0,1697.0
92817,251.0,1697.0
92818,251.0,1697.0
92819,194.0,1697.0
92820,240.0,1697.0
92821,230.0,1697.0
92822,352.0,1697.0
92823,150.0,1697.0
92824,150.0,1697.0
92825,260.0,1697.0
92826,195.0,1697.0
92827,13.0,1697.0
92828,75.0,1697.0
92829,267.0,1697.0
92830,307.0,1697.0
92831,275.0,1698.0
92832,50.0,1698.0
92833,175.0,1698.0
92834,250.0,1698.0
92835,152.0,1698.0
92836,240.0,1698.0
92837,183.0,1698.0
92838,186.0,1698.0
92839,264.0,1698.0
92840,203.0,1698.0
92841,88.0,1698.0
92842,354.0,1698.0
92843,334.0,1698.0
92844,203.0,1698.0
92845,207.0,1698.0
92846,175.0,1698.0
92847,75.0,1698.0
92848,228.0,1698.0
92849,189.0,1699.0
92850,157.0,1699.0
92851,249.0,1699.0
92852,200.0,1699.0
92853,125.0,1699.0
92854,222.0,1699.0
92855,141.0,1699.0
92856,25.0,1699.0
92857,184.0,1699.0
92858,309.0,1699.0
92859,237.0,1699.0
92860,254.0,1699.0
92861,50.0,1699.0
92862,255.0,1699.0
92863,240.0,1699.0
92864,107.0,1699.0
92865,50.0,1699.0
92866,299.0,1699.0
92867,90.0,1699.0
92868,232.0,1699.0
92869,200.0,1699.0
92870,303.0,1699.0
92871,67.0,1699.0
92872,174.0,1699.0
92873,212.0,1699.0
92874,70.0,1699.0
92875,40.0,1699.0
92876,94.0,1699.0
92877,200.0,1699.0
92878,113.0,1699.0
92879,310.0,1699.0
92880,99.0,1699.0
92881,306.0,1699.0
92882,225.0,1699.0
92883,261.0,1700.0
92884,252.0,1700.0
92885,248.0,1700.0
92886,78.0,1700.0
92887,207.0,1700.0
92888,40.0,1700.0
92889,278.0,1700.0
92890,192.0,1700.0
92891,106.0,1700.0
92892,262.0,1700.0
92893,275.0,1700.0
92894,352.0,1700.0
92895,263.0,1700.0
92896,267.0,1700.0
92897,14.0,1700.0
92898,229.0,1700.0
92899,146.0,1700.0
92900,233.0,1700.0
92901,75.0,1700.0
92902,226.0,1700.0
92903,80.0,1700.0
92904,222.0,1700.0
92905,182.0,1700.0
92906,226.0,1700.0
92907,175.0,1700.0
92908,136.0,1700.0
92909,167.0,1700.0
92910,166.0,1700.0
92911,176.0,1700.0
92912,238.0,1700.0
92942,232.0,1701.0
92913,125.0,1701.0
92914,88.0,1701.0
92915,249.0,1701.0
92916,219.0,1701.0
92917,163.0,1701.0
92918,160.0,1701.0
92919,125.0,1701.0
92920,191.0,1701.0
92921,157.0,1701.0
92922,217.0,1701.0
92923,288.0,1701.0
92924,207.0,1701.0
92925,110.0,1701.0
92926,217.0,1701.0
92927,224.0,1701.0
92928,265.0,1701.0
92929,200.0,1701.0
92930,82.0,1701.0
92931,221.0,1701.0
92932,14.0,1701.0
92933,107.0,1701.0
92934,233.0,1701.0
92935,143.0,1701.0
92936,162.0,1701.0
92937,200.0,1701.0
92938,249.0,1701.0
92939,297.0,1701.0
92940,155.0,1701.0
92941,274.0,1701.0
92943,334.0,1702.0
92944,331.0,1702.0
92945,137.0,1702.0
92946,190.0,1702.0
92947,176.0,1702.0
92948,174.0,1702.0
92949,272.0,1702.0
92950,21.0,1702.0
92951,277.0,1702.0
92952,236.0,1702.0
92953,24.0,1702.0
92954,152.0,1702.0
92955,100.0,1702.0
92956,139.0,1702.0
92957,24.0,1702.0
92958,24.0,1702.0
92959,250.0,1702.0
92960,243.0,1702.0
92961,165.0,1702.0
92962,159.0,1703.0
92963,213.0,1703.0
92964,106.0,1703.0
92965,104.0,1703.0
92966,146.0,1703.0
92967,131.0,1703.0
92968,163.0,1703.0
92969,200.0,1703.0
92970,247.0,1703.0
92971,277.0,1703.0
92972,154.0,1703.0
92973,229.0,1703.0
92974,200.0,1703.0
92975,217.0,1703.0
92976,175.0,1703.0
92977,163.0,1703.0
92978,158.0,1703.0
92979,311.0,1703.0
92980,154.0,1703.0
92981,221.0,1703.0
92982,190.0,1703.0
92983,154.0,1703.0
92984,197.0,1703.0
92985,237.0,1703.0
92986,15.0,1703.0
92987,13.0,1703.0
92988,234.0,1703.0
92989,85.0,1703.0
92990,208.0,1703.0
92991,150.0,1703.0
92992,112.0,1703.0
92993,60.0,1704.0
92994,169.0,1704.0
92995,254.0,1704.0
92996,224.0,1704.0
92997,193.0,1704.0
92998,14.0,1704.0
92999,132.0,1704.0
93000,16.0,1704.0
93001,253.0,1704.0
93002,261.0,1704.0
93003,126.0,1704.0
93004,160.0,1704.0
93005,186.0,1704.0
93006,340.0,1704.0
93007,200.0,1704.0
93008,169.0,1704.0
93009,229.0,1704.0
93010,156.0,1704.0
93011,291.0,1704.0
93012,227.0,1704.0
93013,233.0,1704.0
93014,247.0,1704.0
93015,262.0,1704.0
93016,312.0,1704.0
93017,135.0,1704.0
93018,215.0,1704.0
93019,173.0,1704.0
93020,105.0,1705.0
93021,150.0,1705.0
93022,125.0,1705.0
93023,172.0,1705.0
93024,171.0,1705.0
93025,161.0,1705.0
93026,274.0,1705.0
93027,271.0,1705.0
93028,136.0,1705.0
93029,164.0,1705.0
93030,152.0,1705.0
93031,232.0,1705.0
93032,217.0,1705.0
93033,163.0,1705.0
93034,200.0,1705.0
93035,200.0,1705.0
93036,163.0,1705.0
93037,240.0,1705.0
93038,160.0,1705.0
93039,229.0,1705.0
93040,207.0,1705.0
93041,213.0,1705.0
93042,230.0,1705.0
93043,314.0,1705.0
93044,254.0,1705.0
93045,234.0,1705.0
93046,248.0,1705.0
93047,133.0,1705.0
93048,205.0,1706.0
93049,138.0,1706.0
93050,200.0,1706.0
93051,215.0,1706.0
93052,200.0,1706.0
93053,218.0,1706.0
93054,171.0,1706.0
93055,172.0,1706.0
93056,259.0,1706.0
93057,196.0,1706.0
93058,232.0,1706.0
93059,74.0,1706.0
93060,176.0,1706.0
93061,233.0,1706.0
93062,163.0,1706.0
93063,230.0,1706.0
93064,172.0,1706.0
93065,165.0,1706.0
93066,200.0,1706.0
93067,226.0,1706.0
93068,99.0,1706.0
93069,775.0,1706.0
93070,152.0,1706.0
93071,330.0,1706.0
93072,242.0,1706.0
93073,187.0,1706.0
93074,143.0,1706.0
93075,59.0,1706.0
93076,177.0,1707.0
93077,219.0,1707.0
93078,172.0,1707.0
93079,255.0,1707.0
93080,222.0,1707.0
93081,175.0,1707.0
93082,236.0,1707.0
93096,230.0,1707.0
93083,293.0,1707.0
93084,200.0,1707.0
93085,214.0,1707.0
93086,160.0,1707.0
93087,134.0,1707.0
93088,150.0,1707.0
93089,275.0,1707.0
93090,286.0,1707.0
93091,200.0,1707.0
93092,260.0,1707.0
93093,237.0,1707.0
93094,100.0,1707.0
93095,25.0,1707.0
93097,15.0,1707.0
93098,183.0,1707.0
93099,154.0,1707.0
93100,311.0,1707.0
93101,255.0,1707.0
93102,153.0,1707.0
93103,200.0,1707.0
93104,244.0,1707.0
93105,225.0,1708.0
93106,307.0,1708.0
93107,157.0,1708.0
93108,150.0,1708.0
93109,264.0,1708.0
93110,163.0,1708.0
93111,130.0,1708.0
93112,221.0,1708.0
93113,164.0,1708.0
93114,247.0,1708.0
93115,148.0,1708.0
93116,175.0,1708.0
93117,171.0,1708.0
93118,226.0,1708.0
93119,312.0,1708.0
93120,245.0,1708.0
93121,27.0,1708.0
93122,20.0,1708.0
93123,15.0,1708.0
93124,111.0,1708.0
93125,167.0,1708.0
93126,252.0,1708.0
93127,18.0,1708.0
93128,15.0,1708.0
93129,240.0,1709.0
93130,250.0,1709.0
93131,159.0,1709.0
93132,241.0,1709.0
93133,159.0,1709.0
93134,260.0,1709.0
93135,173.0,1709.0
93136,283.0,1709.0
93137,225.0,1709.0
93138,255.0,1709.0
93139,159.0,1709.0
93140,150.0,1709.0
93141,257.0,1709.0
93142,275.0,1709.0
93143,162.0,1709.0
93144,278.0,1709.0
93145,234.0,1709.0
93146,166.0,1709.0
93147,162.0,1709.0
93148,25.0,1709.0
93149,97.0,1709.0
93150,106.0,1709.0
93151,294.0,1709.0
93152,299.0,1709.0
93153,246.0,1709.0
93154,156.0,1709.0
93155,250.0,1710.0
93156,253.0,1710.0
93157,259.0,1710.0
93158,250.0,1710.0
93159,149.0,1710.0
93160,163.0,1710.0
93161,164.0,1710.0
93162,155.0,1710.0
93163,282.0,1710.0
93164,301.0,1710.0
93165,170.0,1710.0
93166,293.0,1710.0
93167,206.0,1710.0
93168,244.0,1710.0
93169,215.0,1710.0
93170,173.0,1710.0
93171,168.0,1710.0
93172,159.0,1710.0
93173,55.0,1710.0
93174,168.0,1710.0
93175,158.0,1710.0
93176,293.0,1710.0
93177,176.0,1710.0
93178,273.0,1710.0
93179,259.0,1710.0
93180,274.0,1710.0
93181,90.0,1710.0
93182,225.0,1710.0
93183,225.0,1710.0
93184,125.0,1710.0
93185,106.0,1710.0
93186,108.0,1710.0
93187,174.0,1711.0
93188,266.0,1711.0
93189,225.0,1711.0
93190,158.0,1711.0
93191,137.0,1711.0
93192,245.0,1711.0
93193,150.0,1711.0
93194,241.0,1711.0
93195,225.0,1711.0
93196,243.0,1711.0
93197,286.0,1711.0
93198,290.0,1711.0
93199,222.0,1711.0
93200,192.0,1711.0
93201,255.0,1711.0
93202,183.0,1711.0
93203,280.0,1711.0
93204,278.0,1711.0
93205,343.0,1711.0
93206,224.0,1711.0
93207,286.0,1711.0
93208,25.0,1711.0
93209,100.0,1711.0
93210,236.0,1711.0
93211,300.0,1711.0
93212,151.0,1711.0
93213,115.0,1711.0
93214,263.0,1712.0
93215,174.0,1712.0
93216,184.0,1712.0
93217,324.0,1712.0
93218,225.0,1712.0
93219,297.0,1712.0
93220,274.0,1712.0
93221,175.0,1712.0
93222,305.0,1712.0
93223,251.0,1712.0
93224,263.0,1712.0
93225,168.0,1712.0
93226,166.0,1712.0
93227,159.0,1712.0
93228,111.0,1712.0
93229,232.0,1712.0
93230,266.0,1712.0
93231,164.0,1712.0
93232,180.0,1712.0
93233,256.0,1712.0
93234,110.0,1712.0
93235,134.0,1712.0
93236,144.0,1712.0
93237,173.0,1712.0
93238,311.0,1712.0
93239,200.0,1713.0
93240,242.0,1713.0
93241,241.0,1713.0
93242,282.0,1713.0
93243,172.0,1713.0
93244,282.0,1713.0
93245,168.0,1713.0
93246,150.0,1713.0
93247,229.0,1713.0
93248,219.0,1713.0
93249,174.0,1713.0
93250,226.0,1713.0
93251,87.0,1713.0
93252,80.0,1713.0
93253,243.0,1713.0
93254,187.0,1713.0
93255,330.0,1713.0
93256,164.0,1713.0
93257,200.0,1713.0
93258,154.0,1713.0
93259,150.0,1713.0
93260,173.0,1713.0
93261,57.0,1713.0
93262,130.0,1713.0
93263,188.0,1713.0
93264,131.0,1713.0
93265,130.0,1714.0
93266,186.0,1714.0
93267,127.0,1714.0
93268,175.0,1714.0
93269,191.0,1714.0
93270,131.0,1714.0
93271,215.0,1714.0
93272,134.0,1714.0
93273,240.0,1714.0
93274,185.0,1714.0
93275,183.0,1714.0
93276,144.0,1714.0
93277,114.0,1714.0
93278,195.0,1714.0
93279,188.0,1714.0
93280,191.0,1714.0
93281,132.0,1714.0
93282,201.0,1714.0
93283,138.0,1714.0
93284,188.0,1714.0
93285,231.0,1714.0
93286,103.0,1714.0
93287,219.0,1714.0
91598,50.0,1714.0
91599,138.0,1714.0
93288,135.0,1714.0
91600,136.0,1715.0
91601,128.0,1715.0
91602,175.0,1715.0
91603,218.0,1715.0
91604,132.0,1715.0
91605,152.0,1715.0
91606,181.0,1715.0
91607,132.0,1715.0
91608,125.0,1715.0
91609,189.0,1715.0
93289,151.0,1715.0
93290,175.0,1715.0
93291,193.0,1715.0
93292,191.0,1715.0
93293,177.0,1715.0
93294,136.0,1715.0
93295,180.0,1715.0
93296,141.0,1715.0
93297,133.0,1715.0
93298,200.0,1715.0
93299,142.0,1715.0
93300,190.0,1715.0
93301,191.0,1715.0
93302,208.0,1715.0
93303,83.0,1715.0
93304,209.0,1715.0
93305,253.0,1715.0
93306,166.0,1715.0
93307,55.0,1716.0
93308,239.0,1716.0
93309,208.0,1716.0
93310,155.0,1716.0
93311,172.0,1716.0
93312,108.0,1716.0
93313,208.0,1716.0
93314,238.0,1716.0
93315,238.0,1716.0
93316,175.0,1716.0
93317,209.0,1716.0
93318,246.0,1716.0
93319,217.0,1716.0
93320,179.0,1716.0
93321,258.0,1716.0
93322,127.0,1716.0
93323,210.0,1716.0
93324,146.0,1716.0
93325,82.0,1716.0
93326,213.0,1716.0
93327,166.0,1716.0
93328,207.0,1716.0
93329,155.0,1716.0
93330,230.0,1716.0
93331,208.0,1716.0
93332,159.0,1716.0
93333,150.0,1716.0
93334,229.0,1716.0
93335,226.0,1716.0
93336,137.0,1716.0
93337,131.0,1716.0
93338,160.0,1716.0
93339,165.0,1716.0
93340,202.0,1716.0
93341,159.0,1717.0
93342,155.0,1717.0
93343,200.0,1717.0
93344,252.0,1717.0
93345,258.0,1717.0
93346,168.0,1717.0
93347,254.0,1717.0
93348,207.0,1717.0
93349,165.0,1717.0
93350,220.0,1717.0
93351,174.0,1717.0
93352,219.0,1717.0
93353,200.0,1717.0
93354,112.0,1717.0
93355,218.0,1717.0
93356,170.0,1717.0
93357,162.0,1717.0
93358,326.0,1717.0
93359,161.0,1717.0
93360,226.0,1717.0
93361,269.0,1717.0
93362,260.0,1717.0
93363,130.0,1717.0
93364,323.0,1717.0
93365,188.0,1717.0
93366,271.0,1717.0
93367,55.0,1717.0
93368,189.0,1717.0
93369,256.0,1717.0
93370,187.0,1717.0
93371,264.0,1717.0
93372,263.0,1717.0
93373,321.0,1717.0
93374,195.0,1717.0
93375,190.0,1718.0
93376,201.0,1718.0
93377,261.0,1718.0
93378,145.0,1718.0
93379,302.0,1718.0
93380,250.0,1718.0
93381,193.0,1718.0
93382,205.0,1718.0
93383,320.0,1718.0
93384,319.0,1718.0
93385,262.0,1718.0
93386,268.0,1718.0
93387,251.0,1718.0
93388,269.0,1718.0
93389,201.0,1718.0
93390,206.0,1718.0
93391,198.0,1718.0
93392,192.0,1718.0
93393,199.0,1718.0
93394,193.0,1718.0
93395,191.0,1718.0
93396,128.0,1718.0
93397,250.0,1718.0
93398,193.0,1718.0
93399,256.0,1718.0
93400,74.0,1718.0
93401,341.0,1718.0
93402,186.0,1718.0
93403,306.0,1718.0
93404,137.0,1718.0
93405,192.0,1718.0
93406,252.0,1718.0
93407,257.0,1718.0
93408,184.0,1718.0
93409,332.0,1718.0
93410,194.0,1718.0
93411,318.0,1718.0
93412,230.0,1718.0
93413,317.0,1719.0
93414,120.0,1719.0
93415,267.0,1719.0
93416,278.0,1719.0
93417,261.0,1719.0
93418,298.0,1719.0
93419,183.0,1719.0
93420,250.0,1719.0
93421,260.0,1719.0
93422,250.0,1719.0
93423,259.0,1719.0
93424,180.0,1719.0
93425,319.0,1719.0
93426,209.0,1719.0
93427,247.0,1719.0
93428,180.0,1719.0
93429,202.0,1719.0
93430,68.0,1719.0
93431,203.0,1719.0
93432,184.0,1719.0
93433,255.0,1719.0
93434,163.0,1719.0
93435,326.0,1719.0
93436,101.0,1719.0
93437,320.0,1719.0
93438,183.0,1719.0
93439,127.0,1719.0
93440,260.0,1719.0
93441,274.0,1719.0
93442,315.0,1719.0
93443,182.0,1719.0
93444,184.0,1719.0
93445,277.0,1719.0
93446,193.0,1719.0
93447,182.0,1719.0
93448,269.0,1719.0
93449,261.0,1719.0
93450,190.0,1719.0
93451,180.0,1719.0
93452,260.0,1719.0
93453,185.0,1719.0
93454,200.0,1719.0
93455,192.0,1719.0
93456,325.0,1719.0
93457,250.0,1719.0
93458,338.0,1719.0
93459,250.0,1719.0
93460,186.0,1719.0
93461,27.0,1720.0
93462,27.0,1720.0
93463,185.0,1720.0
93464,190.0,1720.0
93465,344.0,1720.0
93466,267.0,1720.0
93467,182.0,1720.0
93468,265.0,1720.0
93469,259.0,1720.0
93470,258.0,1720.0
93471,220.0,1720.0
93472,184.0,1720.0
93473,79.0,1720.0
93474,282.0,1720.0
93475,283.0,1720.0
93476,278.0,1720.0
93477,437.0,1720.0
93478,27.0,1720.0
93479,152.0,1720.0
93480,286.0,1720.0
93481,138.0,1720.0
93482,180.0,1720.0
93483,264.0,1720.0
93484,192.0,1721.0
93485,380.0,1721.0
93486,192.0,1721.0
93487,268.0,1721.0
93488,218.0,1721.0
93489,85.0,1721.0
93490,300.0,1721.0
93491,349.0,1721.0
93492,264.0,1721.0
93493,279.0,1721.0
93494,251.0,1721.0
93495,189.0,1721.0
93496,250.0,1721.0
93497,249.0,1721.0
93498,128.0,1721.0
93499,332.0,1721.0
93500,260.0,1721.0
93501,214.0,1721.0
93502,176.0,1721.0
93503,250.0,1721.0
93504,199.0,1721.0
93505,218.0,1721.0
93506,195.0,1721.0
93507,294.0,1721.0
93508,199.0,1721.0
93509,267.0,1721.0
93510,300.0,1721.0
93511,230.0,1721.0
93512,180.0,1721.0
93513,256.0,1721.0
93514,274.0,1721.0
93515,300.0,1721.0
93516,71.0,1721.0
93517,150.0,1721.0
93518,137.0,1721.0
93519,256.0,1721.0
93520,250.0,1721.0
93521,153.0,1721.0
93522,263.0,1721.0
93523,150.0,1721.0
93524,250.0,1721.0
93525,250.0,1721.0
93526,172.0,1721.0
93527,225.0,1721.0
93528,282.0,1721.0
93529,258.0,1721.0
93530,277.0,1721.0
93531,150.0,1721.0
93532,150.0,1721.0
93533,150.0,1721.0
93534,167.0,1722.0
93535,275.0,1722.0
93536,275.0,1722.0
93537,225.0,1722.0
93538,150.0,1722.0
93539,278.0,1722.0
93540,50.0,1722.0
93541,301.0,1722.0
93542,225.0,1722.0
93543,225.0,1722.0
93544,205.0,1722.0
93545,313.0,1722.0
93546,258.0,1722.0
93547,294.0,1722.0
93548,254.0,1722.0
93549,157.0,1722.0
93550,361.0,1722.0
93551,292.0,1722.0
93552,177.0,1722.0
93553,183.0,1722.0
93554,190.0,1722.0
93555,185.0,1722.0
93556,175.0,1722.0
93557,162.0,1722.0
93558,155.0,1722.0
93559,300.0,1722.0
93560,124.0,1722.0
93561,262.0,1722.0
93562,155.0,1723.0
93563,240.0,1723.0
93564,235.0,1723.0
93565,232.0,1723.0
93566,293.0,1723.0
93567,156.0,1723.0
93568,225.0,1723.0
93569,152.0,1723.0
93570,117.0,1723.0
93571,197.0,1723.0
93572,150.0,1723.0
93573,156.0,1723.0
93574,287.0,1723.0
93575,73.0,1723.0
91610,292.0,1723.0
93576,91.0,1723.0
93577,171.0,1723.0
93578,176.0,1723.0
93579,251.0,1723.0
91611,239.0,1723.0
91612,31.0,1723.0
91613,163.0,1723.0
91614,227.0,1723.0
91615,256.0,1723.0
91616,158.0,1723.0
91617,166.0,1723.0
93595,225.0,1723.0
91618,170.0,1723.0
91619,159.0,1723.0
93580,156.0,1723.0
93581,150.0,1723.0
93582,146.0,1723.0
93583,150.0,1723.0
93584,156.0,1723.0
93585,29.0,1723.0
93586,91.0,1723.0
93587,166.0,1723.0
93588,228.0,1723.0
93589,225.0,1723.0
93590,275.0,1723.0
93591,150.0,1723.0
93592,225.0,1723.0
93593,225.0,1723.0
93594,150.0,1723.0
93596,275.0,1723.0
93597,237.0,1723.0
93598,247.0,1723.0
93599,313.0,1723.0
93600,322.0,1723.0
93601,225.0,1724.0
93602,150.0,1724.0
93603,306.0,1724.0
93604,275.0,1724.0
93605,281.0,1724.0
93606,298.0,1724.0
93607,225.0,1724.0
93608,144.0,1724.0
93609,281.0,1724.0
93610,280.0,1724.0
93611,151.0,1724.0
93612,92.0,1724.0
93613,150.0,1724.0
93614,257.0,1724.0
93615,223.0,1724.0
93616,167.0,1724.0
93617,152.0,1724.0
93618,167.0,1724.0
93619,239.0,1724.0
93620,268.0,1724.0
93621,171.0,1724.0
93622,66.0,1724.0
93623,148.0,1724.0
93624,336.0,1724.0
93625,216.0,1724.0
93670,241.0,1724.0
93671,248.0,1724.0
93672,221.0,1724.0
93673,155.0,1724.0
93674,302.0,1724.0
93675,157.0,1724.0
93676,166.0,1724.0
93677,257.0,1724.0
93678,279.0,1724.0
93679,130.0,1724.0
93680,151.0,1724.0
93681,194.0,1724.0
93682,250.0,1724.0
93683,143.0,1724.0
93684,205.0,1724.0
93685,136.0,1724.0
93686,262.0,1724.0
93687,30.0,1724.0
93688,130.0,1724.0
93689,200.0,1724.0
93690,30.0,1724.0
93691,200.0,1725.0
93692,258.0,1725.0
93693,210.0,1725.0
93694,130.0,1725.0
93695,208.0,1725.0
93696,267.0,1725.0
93697,145.0,1725.0
93698,189.0,1725.0
93699,213.0,1725.0
93700,195.0,1725.0
93701,60.0,1725.0
93702,130.0,1725.0
93703,130.0,1725.0
93704,200.0,1725.0
93705,200.0,1725.0
93706,200.0,1725.0
93707,291.0,1725.0
93708,154.0,1725.0
93709,239.0,1725.0
93710,150.0,1725.0
93711,70.0,1725.0
93712,200.0,1725.0
93713,207.0,1725.0
93714,212.0,1725.0
93715,134.0,1725.0
93716,126.0,1725.0
93717,256.0,1725.0
93718,209.0,1725.0
93719,132.0,1725.0
93720,208.0,1725.0
93721,139.0,1725.0
93722,130.0,1725.0
93723,154.0,1725.0
93724,147.0,1725.0
93725,136.0,1726.0
93726,259.0,1726.0
93727,200.0,1726.0
93728,144.0,1726.0
93729,200.0,1726.0
93730,218.0,1726.0
93731,261.0,1726.0
93732,134.0,1726.0
93733,272.0,1726.0
93734,260.0,1726.0
93735,215.0,1726.0
93736,146.0,1726.0
93737,216.0,1726.0
93738,219.0,1726.0
93739,225.0,1726.0
93740,140.0,1726.0
93741,211.0,1726.0
93742,141.0,1726.0
93743,275.0,1726.0
93744,219.0,1726.0
93745,208.0,1726.0
93746,150.0,1726.0
93747,65.0,1726.0
93748,202.0,1726.0
93749,143.0,1726.0
93750,212.0,1726.0
93751,261.0,1726.0
93752,224.0,1726.0
93753,201.0,1726.0
93754,205.0,1726.0
93755,148.0,1726.0
93756,206.0,1726.0
93757,213.0,1726.0
93758,205.0,1726.0
93759,147.0,1726.0
93760,138.0,1726.0
93761,257.0,1726.0
93762,230.0,1726.0
93763,131.0,1727.0
93764,201.0,1727.0
93765,61.0,1727.0
93766,206.0,1727.0
93767,262.0,1727.0
93768,200.0,1727.0
93769,145.0,1727.0
93770,260.0,1727.0
93771,201.0,1727.0
93772,281.0,1727.0
93773,137.0,1727.0
93774,138.0,1727.0
93775,265.0,1727.0
93776,143.0,1727.0
93777,104.0,1727.0
93778,100.0,1727.0
93779,250.0,1727.0
93780,221.0,1727.0
93781,138.0,1727.0
93782,219.0,1727.0
93783,266.0,1727.0
93784,210.0,1727.0
93785,168.0,1727.0
93786,135.0,1727.0
93787,136.0,1727.0
93788,115.0,1727.0
93789,224.0,1727.0
93790,182.0,1727.0
93791,180.0,1727.0
93792,145.0,1727.0
93793,132.0,1727.0
93794,127.0,1727.0
93795,229.0,1727.0
93796,223.0,1727.0
93797,137.0,1727.0
93798,168.0,1728.0
93799,248.0,1728.0
93800,189.0,1728.0
93801,197.0,1728.0
93802,66.0,1728.0
93803,231.0,1728.0
93804,180.0,1728.0
93805,227.0,1728.0
93806,180.0,1728.0
93807,190.0,1728.0
93808,180.0,1728.0
93809,180.0,1728.0
93810,120.0,1728.0
93811,220.0,1728.0
93812,173.0,1728.0
93813,126.0,1728.0
93814,142.0,1728.0
93815,182.0,1728.0
93816,147.0,1728.0
93817,182.0,1728.0
93818,193.0,1728.0
93819,244.0,1728.0
93820,219.0,1728.0
93821,136.0,1728.0
93822,158.0,1728.0
93823,230.0,1728.0
93824,139.0,1728.0
93825,138.0,1728.0
93826,211.0,1728.0
93827,227.0,1728.0
93828,138.0,1728.0
93829,182.0,1728.0
93830,186.0,1728.0
93831,154.0,1728.0
93832,141.0,1728.0
93833,201.0,1728.0
93834,150.0,1728.0
93835,133.0,1728.0
93836,149.0,1728.0
93837,85.0,1728.0
93838,189.0,1728.0
93839,228.0,1728.0
93840,138.0,1728.0
93841,141.0,1729.0
