voyId,voydepartureY
92808,1696.0
92809,1696.0
92810,1696.0
92811,1696.0
92812,1696.0
92813,1697.0
92814,1697.0
92815,1697.0
92816,1697.0
92817,1697.0
92818,1697.0
92819,1697.0
92820,1697.0
92821,1697.0
92822,1697.0
92823,1697.0
92824,1697.0
92825,1697.0
92826,1697.0
92827,1697.0
92828,1697.0
92829,1697.0
92830,1697.0
92831,1698.0
92832,1698.0
92833,1698.0
92834,1698.0
92835,1698.0
92836,1698.0
92837,1698.0
92838,1698.0
92839,1698.0
92840,1698.0
92841,1698.0
92842,1698.0
92843,1698.0
92844,1698.0
92845,1698.0
92846,1698.0
92847,1698.0
92848,1698.0
92849,1699.0
92850,1699.0
92851,1699.0
92852,1699.0
92853,1699.0
92854,1699.0
92855,1699.0
92856,1699.0
92857,1699.0
92858,1699.0
92859,1699.0
92860,1699.0
92861,1699.0
92862,1699.0
92863,1699.0
92864,1699.0
92865,1699.0
92866,1699.0
92867,1699.0
92868,1699.0
92869,1699.0
92870,1699.0
92871,1699.0
92872,1699.0
92873,1699.0
92874,1699.0
92875,1699.0
92876,1699.0
92877,1699.0
92878,1699.0
92879,1699.0
92880,1699.0
92881,1699.0
92882,1699.0
92883,1700.0
92884,1700.0
92885,1700.0
92886,1700.0
92887,1700.0
92888,1700.0
92889,1700.0
92890,1700.0
92891,1700.0
92892,1700.0
92893,1700.0
92894,1700.0
92895,1700.0
92896,1700.0
92897,1700.0
92898,1700.0
92899,1700.0
92900,1700.0
92901,1700.0
92902,1700.0
92903,1700.0
92904,1700.0
92905,1700.0
92906,1700.0
92907,1700.0
92908,1700.0
92909,1700.0
92910,1700.0
92911,1700.0
92912,1700.0
92942,1701.0
92913,1701.0
92914,1701.0
92915,1701.0
92916,1701.0
92917,1701.0
92918,1701.0
92919,1701.0
92920,1701.0
92921,1701.0
92922,1701.0
92923,1701.0
92924,1701.0
92925,1701.0
92926,1701.0
92927,1701.0
92928,1701.0
92929,1701.0
92930,1701.0
92931,1701.0
92932,1701.0
92933,1701.0
92934,1701.0
92935,1701.0
92936,1701.0
92937,1701.0
92938,1701.0
92939,1701.0
92940,1701.0
92941,1701.0
92943,1702.0
92944,1702.0
92945,1702.0
92946,1702.0
92947,1702.0
92948,1702.0
92949,1702.0
92950,1702.0
92951,1702.0
92952,1702.0
92953,1702.0
92954,1702.0
92955,1702.0
92956,1702.0
92957,1702.0
92958,1702.0
92959,1702.0
92960,1702.0
92961,1702.0
92962,1703.0
92963,1703.0
92964,1703.0
92965,1703.0
92966,1703.0
92967,1703.0
92968,1703.0
92969,1703.0
92970,1703.0
92971,1703.0
92972,1703.0
92973,1703.0
92974,1703.0
92975,1703.0
92976,1703.0
92977,1703.0
92978,1703.0
92979,1703.0
92980,1703.0
92981,1703.0
92982,1703.0
92983,1703.0
92984,1703.0
92985,1703.0
92986,1703.0
92987,1703.0
92988,1703.0
92989,1703.0
92990,1703.0
92991,1703.0
92992,1703.0
92993,1704.0
92994,1704.0
92995,1704.0
92996,1704.0
92997,1704.0
92998,1704.0
92999,1704.0
93000,1704.0
93001,1704.0
93002,1704.0
93003,1704.0
93004,1704.0
93005,1704.0
93006,1704.0
93007,1704.0
93008,1704.0
93009,1704.0
93010,1704.0
93011,1704.0
93012,1704.0
93013,1704.0
93014,1704.0
93015,1704.0
93016,1704.0
93017,1704.0
93018,1704.0
93019,1704.0
93020,1705.0
93021,1705.0
93022,1705.0
93023,1705.0
93024,1705.0
93025,1705.0
93026,1705.0
93027,1705.0
93028,1705.0
93029,1705.0
93030,1705.0
93031,1705.0
93032,1705.0
93033,1705.0
93034,1705.0
93035,1705.0
93036,1705.0
93037,1705.0
93038,1705.0
93039,1705.0
93040,1705.0
93041,1705.0
93042,1705.0
93043,1705.0
93044,1705.0
93045,1705.0
93046,1705.0
93047,1705.0
93048,1706.0
93049,1706.0
93050,1706.0
93051,1706.0
93052,1706.0
93053,1706.0
93054,1706.0
93055,1706.0
93056,1706.0
93057,1706.0
93058,1706.0
93059,1706.0
93060,1706.0
93061,1706.0
93062,1706.0
93063,1706.0
93064,1706.0
93065,1706.0
93066,1706.0
93067,1706.0
93068,1706.0
93069,1706.0
93070,1706.0
93071,1706.0
93072,1706.0
93073,1706.0
93074,1706.0
93075,1706.0
93076,1707.0
93077,1707.0
93078,1707.0
93079,1707.0
93080,1707.0
93081,1707.0
93082,1707.0
93096,1707.0
93083,1707.0
93084,1707.0
93085,1707.0
93086,1707.0
93087,1707.0
93088,1707.0
93089,1707.0
93090,1707.0
93091,1707.0
93092,1707.0
93093,1707.0
93094,1707.0
93095,1707.0
93097,1707.0
93098,1707.0
93099,1707.0
93100,1707.0
93101,1707.0
93102,1707.0
93103,1707.0
93104,1707.0
93105,1708.0
93106,1708.0
93107,1708.0
93108,1708.0
93109,1708.0
93110,1708.0
93111,1708.0
93112,1708.0
93113,1708.0
93114,1708.0
93115,1708.0
93116,1708.0
93117,1708.0
93118,1708.0
93119,1708.0
93120,1708.0
93121,1708.0
93122,1708.0
93123,1708.0
93124,1708.0
93125,1708.0
93126,1708.0
93127,1708.0
93128,1708.0
93129,1709.0
93130,1709.0
93131,1709.0
93132,1709.0
93133,1709.0
93134,1709.0
93135,1709.0
93136,1709.0
93137,1709.0
93138,1709.0
93139,1709.0
93140,1709.0
93141,1709.0
93142,1709.0
93143,1709.0
93144,1709.0
93145,1709.0
93146,1709.0
93147,1709.0
93148,1709.0
93149,1709.0
93150,1709.0
93151,1709.0
93152,1709.0
93153,1709.0
93154,1709.0
93155,1710.0
93156,1710.0
93157,1710.0
93158,1710.0
93159,1710.0
93160,1710.0
93161,1710.0
93162,1710.0
93163,1710.0
93164,1710.0
93165,1710.0
93166,1710.0
93167,1710.0
93168,1710.0
93169,1710.0
93170,1710.0
93171,1710.0
93172,1710.0
93173,1710.0
93174,1710.0
93175,1710.0
93176,1710.0
93177,1710.0
93178,1710.0
93179,1710.0
93180,1710.0
93181,1710.0
93182,1710.0
93183,1710.0
93184,1710.0
93185,1710.0
93186,1710.0
93187,1711.0
93188,1711.0
93189,1711.0
93190,1711.0
93191,1711.0
93192,1711.0
93193,1711.0
93194,1711.0
93195,1711.0
93196,1711.0
93197,1711.0
93198,1711.0
93199,1711.0
93200,1711.0
93201,1711.0
93202,1711.0
93203,1711.0
93204,1711.0
93205,1711.0
93206,1711.0
93207,1711.0
93208,1711.0
93209,1711.0
93210,1711.0
93211,1711.0
93212,1711.0
93213,1711.0
93214,1712.0
93215,1712.0
93216,1712.0
93217,1712.0
93218,1712.0
93219,1712.0
93220,1712.0
93221,1712.0
93222,1712.0
93223,1712.0
93224,1712.0
93225,1712.0
93226,1712.0
93227,1712.0
93228,1712.0
93229,1712.0
93230,1712.0
93231,1712.0
93232,1712.0
93233,1712.0
93234,1712.0
93235,1712.0
93236,1712.0
93237,1712.0
93238,1712.0
93239,1713.0
93240,1713.0
93241,1713.0
93242,1713.0
93243,1713.0
93244,1713.0
93245,1713.0
93246,1713.0
93247,1713.0
93248,1713.0
93249,1713.0
93250,1713.0
93251,1713.0
93252,1713.0
93253,1713.0
93254,1713.0
93255,1713.0
93256,1713.0
93257,1713.0
93258,1713.0
93259,1713.0
93260,1713.0
93261,1713.0
93262,1713.0
93263,1713.0
93264,1713.0
93265,1714.0
93266,1714.0
93267,1714.0
93268,1714.0
93269,1714.0
93270,1714.0
93271,1714.0
93272,1714.0
93273,1714.0
93274,1714.0
93275,1714.0
93276,1714.0
93277,1714.0
93278,1714.0
93279,1714.0
93280,1714.0
93281,1714.0
93282,1714.0
93283,1714.0
93284,1714.0
93285,1714.0
93286,1714.0
93287,1714.0
91598,1714.0
91599,1714.0
93288,1714.0
91600,1715.0
91601,1715.0
91602,1715.0
91603,1715.0
91604,1715.0
91605,1715.0
91606,1715.0
91607,1715.0
91608,1715.0
91609,1715.0
93289,1715.0
93290,1715.0
93291,1715.0
93292,1715.0
93293,1715.0
93294,1715.0
93295,1715.0
93296,1715.0
93297,1715.0
93298,1715.0
93299,1715.0
93300,1715.0
93301,1715.0
93302,1715.0
93303,1715.0
93304,1715.0
93305,1715.0
93306,1715.0
93307,1716.0
93308,1716.0
93309,1716.0
93310,1716.0
93311,1716.0
93312,1716.0
93313,1716.0
93314,1716.0
93315,1716.0
93316,1716.0
93317,1716.0
93318,1716.0
93319,1716.0
93320,1716.0
93321,1716.0
93322,1716.0
93323,1716.0
93324,1716.0
93325,1716.0
93326,1716.0
93327,1716.0
93328,1716.0
93329,1716.0
93330,1716.0
93331,1716.0
93332,1716.0
93333,1716.0
93334,1716.0
93335,1716.0
93336,1716.0
93337,1716.0
93338,1716.0
93339,1716.0
93340,1716.0
93341,1717.0
93342,1717.0
93343,1717.0
93344,1717.0
93345,1717.0
93346,1717.0
93347,1717.0
93348,1717.0
93349,1717.0
93350,1717.0
93351,1717.0
93352,1717.0
93353,1717.0
93354,1717.0
93355,1717.0
93356,1717.0
93357,1717.0
93358,1717.0
93359,1717.0
93360,1717.0
93361,1717.0
93362,1717.0
93363,1717.0
93364,1717.0
93365,1717.0
93366,1717.0
93367,1717.0
93368,1717.0
93369,1717.0
93370,1717.0
93371,1717.0
93372,1717.0
93373,1717.0
93374,1717.0
93375,1718.0
93376,1718.0
93377,1718.0
93378,1718.0
93379,1718.0
93380,1718.0
93381,1718.0
93382,1718.0
93383,1718.0
93384,1718.0
93385,1718.0
93386,1718.0
93387,1718.0
93388,1718.0
93389,1718.0
93390,1718.0
93391,1718.0
93392,1718.0
93393,1718.0
93394,1718.0
93395,1718.0
93396,1718.0
93397,1718.0
93398,1718.0
93399,1718.0
93400,1718.0
93401,1718.0
93402,1718.0
93403,1718.0
93404,1718.0
93405,1718.0
93406,1718.0
93407,1718.0
93408,1718.0
93409,1718.0
93410,1718.0
93411,1718.0
93412,1718.0
93413,1719.0
93414,1719.0
93415,1719.0
93416,1719.0
93417,1719.0
93418,1719.0
93419,1719.0
93420,1719.0
93421,1719.0
93422,1719.0
93423,1719.0
93424,1719.0
93425,1719.0
93426,1719.0
93427,1719.0
93428,1719.0
93429,1719.0
93430,1719.0
93431,1719.0
93432,1719.0
93433,1719.0
93434,1719.0
93435,1719.0
93436,1719.0
93437,1719.0
93438,1719.0
93439,1719.0
93440,1719.0
93441,1719.0
93442,1719.0
93443,1719.0
93444,1719.0
93445,1719.0
93446,1719.0
93447,1719.0
93448,1719.0
93449,1719.0
93450,1719.0
93451,1719.0
93452,1719.0
93453,1719.0
93454,1719.0
93455,1719.0
93456,1719.0
93457,1719.0
93458,1719.0
93459,1719.0
93460,1719.0
93461,1720.0
93462,1720.0
93463,1720.0
93464,1720.0
93465,1720.0
93466,1720.0
93467,1720.0
93468,1720.0
93469,1720.0
93470,1720.0
93471,1720.0
93472,1720.0
93473,1720.0
93474,1720.0
93475,1720.0
93476,1720.0
93477,1720.0
93478,1720.0
93479,1720.0
93480,1720.0
93481,1720.0
93482,1720.0
93483,1720.0
93484,1721.0
93485,1721.0
93486,1721.0
93487,1721.0
93488,1721.0
93489,1721.0
93490,1721.0
93491,1721.0
93492,1721.0
93493,1721.0
93494,1721.0
93495,1721.0
93496,1721.0
93497,1721.0
93498,1721.0
93499,1721.0
93500,1721.0
93501,1721.0
93502,1721.0
93503,1721.0
93504,1721.0
93505,1721.0
93506,1721.0
93507,1721.0
93508,1721.0
93509,1721.0
93510,1721.0
93511,1721.0
93512,1721.0
93513,1721.0
93514,1721.0
93515,1721.0
93516,1721.0
93517,1721.0
93518,1721.0
93519,1721.0
93520,1721.0
93521,1721.0
93522,1721.0
93523,1721.0
93524,1721.0
93525,1721.0
93526,1721.0
93527,1721.0
93528,1721.0
93529,1721.0
93530,1721.0
93531,1721.0
93532,1721.0
93533,1721.0
93534,1722.0
93535,1722.0
93536,1722.0
93537,1722.0
93538,1722.0
93539,1722.0
93540,1722.0
93541,1722.0
93542,1722.0
93543,1722.0
93544,1722.0
93545,1722.0
93546,1722.0
93547,1722.0
93548,1722.0
93549,1722.0
93550,1722.0
93551,1722.0
93552,1722.0
93553,1722.0
93554,1722.0
93555,1722.0
93556,1722.0
93557,1722.0
93558,1722.0
93559,1722.0
93560,1722.0
93561,1722.0
93562,1723.0
93563,1723.0
93564,1723.0
93565,1723.0
93566,1723.0
93567,1723.0
93568,1723.0
93569,1723.0
93570,1723.0
93571,1723.0
93572,1723.0
93573,1723.0
93574,1723.0
93575,1723.0
91610,1723.0
93576,1723.0
93577,1723.0
93578,1723.0
93579,1723.0
91611,1723.0
91612,1723.0
91613,1723.0
91614,1723.0
91615,1723.0
91616,1723.0
91617,1723.0
93595,1723.0
91618,1723.0
91619,1723.0
93580,1723.0
93581,1723.0
93582,1723.0
93583,1723.0
93584,1723.0
93585,1723.0
93586,1723.0
93587,1723.0
93588,1723.0
93589,1723.0
93590,1723.0
93591,1723.0
93592,1723.0
93593,1723.0
93594,1723.0
93596,1723.0
93597,1723.0
93598,1723.0
93599,1723.0
93600,1723.0
93601,1724.0
93602,1724.0
93603,1724.0
93604,1724.0
93605,1724.0
93606,1724.0
93607,1724.0
93608,1724.0
93609,1724.0
93610,1724.0
93611,1724.0
93612,1724.0
93613,1724.0
93614,1724.0
93615,1724.0
93616,1724.0
93617,1724.0
93618,1724.0
93619,1724.0
93620,1724.0
93621,1724.0
93622,1724.0
93623,1724.0
93624,1724.0
93625,1724.0
93670,1724.0
93671,1724.0
93672,1724.0
93673,1724.0
93674,1724.0
93675,1724.0
93676,1724.0
93677,1724.0
93678,1724.0
93679,1724.0
93680,1724.0
93681,1724.0
93682,1724.0
93683,1724.0
93684,1724.0
93685,1724.0
93686,1724.0
93687,1724.0
93688,1724.0
93689,1724.0
93690,1724.0
93691,1725.0
93692,1725.0
93693,1725.0
93694,1725.0
93695,1725.0
93696,1725.0
93697,1725.0
93698,1725.0
93699,1725.0
93700,1725.0
93701,1725.0
93702,1725.0
93703,1725.0
93704,1725.0
93705,1725.0
93706,1725.0
93707,1725.0
93708,1725.0
93709,1725.0
93710,1725.0
93711,1725.0
93712,1725.0
93713,1725.0
93714,1725.0
93715,1725.0
93716,1725.0
93717,1725.0
93718,1725.0
93719,1725.0
93720,1725.0
93721,1725.0
93722,1725.0
93723,1725.0
93724,1725.0
93725,1726.0
93726,1726.0
93727,1726.0
93728,1726.0
93729,1726.0
93730,1726.0
93731,1726.0
93732,1726.0
93733,1726.0
93734,1726.0
93735,1726.0
93736,1726.0
93737,1726.0
93738,1726.0
93739,1726.0
93740,1726.0
93741,1726.0
93742,1726.0
93743,1726.0
93744,1726.0
93745,1726.0
93746,1726.0
93747,1726.0
93748,1726.0
93749,1726.0
93750,1726.0
93751,1726.0
93752,1726.0
93753,1726.0
93754,1726.0
93755,1726.0
93756,1726.0
93757,1726.0
93758,1726.0
93759,1726.0
93760,1726.0
93761,1726.0
93762,1726.0
93763,1727.0
93764,1727.0
93765,1727.0
93766,1727.0
93767,1727.0
93768,1727.0
93769,1727.0
93770,1727.0
93771,1727.0
93772,1727.0
93773,1727.0
93774,1727.0
93775,1727.0
93776,1727.0
93777,1727.0
93778,1727.0
93779,1727.0
93780,1727.0
93781,1727.0
93782,1727.0
93783,1727.0
93784,1727.0
93785,1727.0
93786,1727.0
93787,1727.0
93788,1727.0
93789,1727.0
93790,1727.0
93791,1727.0
93792,1727.0
93793,1727.0
93794,1727.0
93795,1727.0
93796,1727.0
93797,1727.0
93798,1728.0
93799,1728.0
93800,1728.0
93801,1728.0
93802,1728.0
93803,1728.0
93804,1728.0
93805,1728.0
93806,1728.0
93807,1728.0
93808,1728.0
93809,1728.0
93810,1728.0
93811,1728.0
93812,1728.0
93813,1728.0
93814,1728.0
93815,1728.0
93816,1728.0
93817,1728.0
93818,1728.0
93819,1728.0
93820,1728.0
93821,1728.0
93822,1728.0
93823,1728.0
93824,1728.0
93825,1728.0
93826,1728.0
93827,1728.0
93828,1728.0
93829,1728.0
93830,1728.0
93831,1728.0
93832,1728.0
93833,1728.0
93834,1728.0
93835,1728.0
93836,1728.0
93837,1728.0
93838,1728.0
93839,1728.0
93840,1728.0
93841,1729.0
93842,1729.0
93843,1729.0
93844,1729.0
93845,1729.0
93846,1729.0
93847,1729.0
93848,1729.0
93849,1729.0
93850,1729.0
93851,1729.0
93852,1729.0
93853,1729.0
93854,1729.0
93855,1729.0
93856,1729.0
93857,1729.0
93858,1729.0
93859,1729.0
93860,1729.0
93861,1729.0
93862,1729.0
93863,1729.0
93864,1729.0
93865,1729.0
93866,1729.0
93867,1729.0
93868,1729.0
93869,1729.0
93870,1729.0
93871,1729.0
93872,1730.0
93873,1730.0
93874,1730.0
93875,1730.0
93876,1730.0
93877,1730.0
93878,1730.0
93879,1730.0
93880,1730.0
93881,1730.0
93626,1730.0
93627,1730.0
93628,1730.0
93629,1730.0
93630,1730.0
93631,1730.0
93632,1730.0
93633,1730.0
93634,1730.0
93635,1730.0
93636,1730.0
93637,1730.0
93638,1730.0
93639,1730.0
93640,1730.0
93641,1730.0
93642,1730.0
93643,1730.0
93644,1730.0
93645,1730.0
93646,1730.0
93647,1730.0
93648,1730.0
93649,1730.0
93650,1730.0
93651,1730.0
93652,1730.0
93653,1730.0
93654,1730.0
93655,1730.0
93656,1730.0
93657,1730.0
93658,1731.0
93659,1731.0
93660,1731.0
93661,1731.0
93662,1731.0
93663,1731.0
93664,1731.0
93665,1731.0
93666,1731.0
93667,1731.0
93668,1731.0
93669,1731.0
93882,1731.0
93883,1731.0
93884,1731.0
93885,1731.0
93886,1731.0
93887,1731.0
93888,1731.0
93889,1731.0
93890,1731.0
93891,1731.0
93892,1731.0
93893,1731.0
93894,1731.0
93895,1731.0
93896,1731.0
93897,1731.0
93898,1731.0
93899,1731.0
93900,1732.0
93901,1732.0
93902,1732.0
93903,1732.0
93904,1732.0
93905,1732.0
93906,1732.0
93907,1732.0
93908,1732.0
93909,1732.0
93910,1732.0
93911,1732.0
93912,1732.0
93913,1732.0
93914,1732.0
93915,1732.0
93916,1732.0
93917,1732.0
93918,1732.0
93919,1732.0
93920,1732.0
93921,1732.0
93922,1732.0
93923,1732.0
93924,1732.0
93925,1732.0
93926,1732.0
93927,1732.0
93928,1732.0
93929,1732.0
93930,1732.0
93931,1732.0
93932,1732.0
93933,1732.0
93934,1732.0
93935,1732.0
93936,1732.0
93937,1732.0
93938,1732.0
93939,1733.0
93940,1733.0
93941,1733.0
93942,1733.0
93943,1733.0
93944,1733.0
93945,1733.0
93946,1733.0
93947,1733.0
93948,1733.0
93949,1733.0
93950,1733.0
93951,1733.0
93952,1733.0
93953,1733.0
93954,1733.0
93955,1733.0
93956,1733.0
93957,1733.0
93958,1733.0
93959,1733.0
93960,1733.0
93961,1733.0
93962,1733.0
93963,1733.0
93964,1733.0
93965,1733.0
93966,1733.0
93967,1734.0
93968,1734.0
93969,1734.0
93970,1734.0
93971,1734.0
93972,1734.0
93973,1734.0
93974,1734.0
93975,1734.0
93976,1734.0
93977,1734.0
93978,1734.0
93979,1734.0
93980,1734.0
93981,1734.0
93982,1734.0
93983,1734.0
93984,1734.0
93985,1734.0
93986,1734.0
93987,1734.0
93988,1734.0
93989,1734.0
93990,1734.0
93991,1734.0
93992,1734.0
93993,1734.0
93994,1734.0
93995,1734.0
93996,1734.0
93997,1734.0
93998,1734.0
93999,1734.0
94000,1734.0
94001,1734.0
94002,1734.0
94003,1734.0
94004,1734.0
94005,1734.0
94006,1734.0
94007,1734.0
94008,1734.0
94009,1734.0
94010,1734.0
94011,1734.0
94012,1735.0
94013,1735.0
94014,1735.0
94015,1735.0
94016,1735.0
94017,1735.0
94018,1735.0
94019,1735.0
94020,1735.0
94021,1735.0
94022,1735.0
94023,1735.0
94024,1735.0
94025,1735.0
94026,1735.0
94027,1735.0
94028,1735.0
94029,1735.0
94030,1735.0
94031,1735.0
94032,1735.0
94033,1735.0
94034,1735.0
94035,1735.0
94036,1735.0
94037,1735.0
94038,1735.0
94039,1735.0
94040,1735.0
94041,1735.0
94042,1735.0
94043,1735.0
94044,1735.0
94045,1735.0
94046,1736.0
94047,1736.0
94048,1736.0
94049,1736.0
94050,1736.0
94051,1736.0
94052,1736.0
94053,1736.0
94054,1736.0
94055,1736.0
94056,1736.0
94057,1736.0
94058,1736.0
94059,1736.0
94060,1736.0
94061,1736.0
94062,1736.0
94063,1736.0
94064,1736.0
94065,1736.0
94066,1736.0
94067,1736.0
94068,1736.0
94069,1736.0
94070,1736.0
94071,1736.0
94072,1736.0
94073,1736.0
94074,1736.0
94075,1736.0
94076,1736.0
94077,1736.0
94078,1736.0
94079,1736.0
94080,1737.0
94081,1737.0
94082,1737.0
94083,1737.0
94084,1737.0
94085,1737.0
94086,1737.0
94087,1737.0
94088,1737.0
94089,1737.0
94090,1737.0
94091,1737.0
94092,1737.0
94093,1737.0
94094,1737.0
94095,1737.0
94096,1737.0
94097,1737.0
94098,1737.0
94099,1737.0
94100,1737.0
94101,1737.0
94102,1737.0
94103,1737.0
94104,1737.0
94105,1737.0
94106,1737.0
94107,1737.0
94108,1737.0
94109,1737.0
94110,1737.0
94111,1737.0
94112,1737.0
94113,1737.0
94114,1737.0
94115,1737.0
94116,1737.0
94117,1737.0
94118,1737.0
94119,1737.0
94120,1737.0
94121,1737.0
94122,1737.0
94123,1737.0
94124,1737.0
94125,1737.0
94126,1737.0
94127,1737.0
94128,1737.0
94129,1737.0
94130,1737.0
94131,1738.0
94132,1738.0
94133,1738.0
94134,1738.0
94135,1738.0
94136,1738.0
94137,1738.0
94138,1738.0
94139,1738.0
94140,1738.0
94141,1738.0
94142,1738.0
94143,1738.0
94144,1738.0
94145,1738.0
94146,1738.0
94147,1738.0
94148,1738.0
94149,1738.0
94150,1738.0
94151,1738.0
94152,1738.0
94153,1738.0
94154,1738.0
94155,1738.0
94156,1738.0
94157,1738.0
94158,1738.0
94159,1738.0
94160,1738.0
94161,1738.0
94162,1738.0
94163,1738.0
94164,1738.0
94165,1738.0
94166,1738.0
94167,1738.0
94168,1738.0
94169,1738.0
94170,1738.0
94171,1738.0
94172,1738.0
94173,1738.0
94174,1738.0
94175,1738.0
94176,1739.0
94177,1739.0
94178,1739.0
94179,1739.0
94180,1739.0
94181,1739.0
94182,1739.0
94183,1739.0
94184,1739.0
94185,1739.0
94186,1739.0
94187,1739.0
94188,1739.0
94189,1739.0
94190,1739.0
94191,1739.0
94192,1739.0
94193,1739.0
94194,1739.0
94195,1739.0
94196,1739.0
94197,1739.0
94198,1739.0
94199,1739.0
94200,1739.0
94201,1739.0
94202,1739.0
94203,1739.0
94204,1739.0
94205,1739.0
94206,1739.0
94207,1739.0
94208,1739.0
94209,1740.0
94210,1740.0
94211,1740.0
94212,1740.0
94213,1740.0
94214,1740.0
94215,1740.0
94216,1740.0
94217,1740.0
94218,1740.0
94219,1740.0
94220,1740.0
94221,1740.0
94222,1740.0
94223,1740.0
94224,1740.0
94225,1740.0
94226,1740.0
94227,1740.0
94228,1740.0
94229,1740.0
94230,1740.0
94231,1740.0
94232,1740.0
94233,1740.0
94234,1740.0
94235,1740.0
94236,1740.0
94237,1740.0
94238,1740.0
94239,1740.0
94240,1740.0
94241,1740.0
94242,1741.0
94243,1741.0
94244,1741.0
94245,1741.0
94246,1741.0
94247,1741.0
94248,1741.0
94249,1741.0
94250,1741.0
94251,1741.0
94252,1741.0
94253,1741.0
94254,1741.0
94255,1741.0
94256,1741.0
94257,1741.0
94258,1741.0
94259,1741.0
94260,1741.0
94261,1741.0
94262,1741.0
94263,1741.0
94264,1741.0
94265,1741.0
94266,1741.0
94267,1741.0
94268,1741.0
94269,1741.0
94270,1741.0
94271,1741.0
94272,1741.0
94273,1741.0
94274,1741.0
94275,1741.0
94276,1741.0
94277,1742.0
94278,1742.0
94279,1742.0
94280,1742.0
94281,1742.0
94282,1742.0
94283,1742.0
94284,1742.0
94285,1742.0
94286,1742.0
94287,1742.0
94288,1742.0
94289,1742.0
94290,1742.0
94291,1742.0
94292,1742.0
94293,1742.0
94294,1742.0
94295,1742.0
94296,1742.0
94297,1742.0
94298,1742.0
94299,1742.0
94300,1742.0
94301,1743.0
94302,1743.0
94303,1743.0
94304,1743.0
94305,1743.0
94306,1743.0
94307,1743.0
94308,1743.0
94309,1743.0
94310,1743.0
94311,1743.0
94312,1743.0
94313,1743.0
94314,1743.0
94315,1743.0
94316,1743.0
94317,1743.0
94318,1743.0
94319,1743.0
94320,1743.0
94321,1743.0
94322,1743.0
94323,1743.0
94324,1743.0
94325,1743.0
94326,1743.0
94327,1743.0
94328,1743.0
94329,1743.0
94330,1743.0
94331,1743.0
94332,1743.0
94333,1744.0
94334,1744.0
94335,1744.0
94336,1744.0
94337,1744.0
94338,1744.0
94339,1744.0
94340,1744.0
94341,1744.0
94342,1744.0
94343,1744.0
94344,1744.0
94345,1744.0
94346,1744.0
94347,1744.0
94348,1744.0
94349,1744.0
94350,1744.0
94351,1744.0
94352,1744.0
94353,1744.0
94354,1744.0
94355,1744.0
94356,1745.0
94357,1745.0
94358,1745.0
94359,1745.0
94360,1745.0
94361,1745.0
94362,1745.0
94363,1745.0
94364,1745.0
94365,1745.0
94366,1745.0
94367,1745.0
94368,1745.0
94369,1745.0
94370,1745.0
94371,1745.0
94407,1745.0
94408,1745.0
94409,1745.0
94410,1745.0
94411,1745.0
94412,1745.0
94413,1745.0
94414,1745.0
94415,1745.0
94416,1745.0
94417,1745.0
94418,1745.0
94419,1745.0
94420,1746.0
94421,1746.0
94422,1746.0
94423,1746.0
94424,1746.0
94425,1746.0
94426,1746.0
94427,1746.0
94428,1746.0
94429,1746.0
94430,1746.0
94431,1746.0
94432,1746.0
94433,1746.0
94434,1746.0
94435,1746.0
94436,1746.0
94437,1746.0
94438,1746.0
94439,1746.0
94440,1746.0
94441,1746.0
94442,1746.0
94443,1746.0
94444,1746.0
94445,1746.0
94446,1746.0
94447,1746.0
94448,1746.0
94449,1746.0
94450,1746.0
94451,1746.0
94452,1746.0
94453,1746.0
94454,1746.0
94455,1746.0
94456,1746.0
94457,1746.0
94458,1747.0
94459,1747.0
94460,1747.0
94461,1747.0
94462,1747.0
94463,1747.0
94464,1747.0
94465,1747.0
94466,1747.0
94467,1747.0
94468,1747.0
94469,1747.0
94470,1747.0
94471,1747.0
94472,1747.0
94473,1747.0
94474,1747.0
94475,1747.0
94476,1747.0
94477,1747.0
94478,1747.0
94479,1747.0
94480,1747.0
94481,1747.0
94482,1747.0
94483,1747.0
94484,1747.0
94485,1748.0
94486,1748.0
94487,1748.0
94488,1748.0
94489,1748.0
94490,1748.0
94491,1748.0
94492,1748.0
94493,1748.0
94494,1748.0
94495,1748.0
94496,1748.0
94497,1748.0
94498,1748.0
94499,1748.0
94500,1748.0
94501,1748.0
94502,1748.0
94503,1748.0
94504,1748.0
94505,1748.0
94506,1748.0
94507,1748.0
94508,1749.0
94509,1749.0
94510,1749.0
94511,1749.0
94512,1749.0
94513,1749.0
94514,1749.0
94515,1749.0
94516,1749.0
94517,1749.0
94518,1749.0
94519,1749.0
94520,1749.0
94521,1749.0
94522,1749.0
94523,1749.0
94524,1749.0
94525,1749.0
94526,1749.0
94527,1749.0
94528,1749.0
94529,1749.0
94530,1749.0
94531,1749.0
94532,1749.0
94533,1749.0
94534,1749.0
94535,1749.0
94536,1749.0
94537,1749.0
94538,1749.0
94539,1749.0
94540,1749.0
94541,1749.0
94542,1749.0
94543,1749.0
94544,1749.0
94545,1749.0
94546,1749.0
94547,1749.0
94548,1749.0
94549,1749.0
94550,1749.0
94551,1749.0
94372,1749.0
94373,1749.0
94552,1749.0
94553,1749.0
94554,1749.0
94555,1749.0
94374,1750.0
94375,1750.0
94376,1750.0
94377,1750.0
94378,1750.0
94379,1750.0
94380,1750.0
94381,1750.0
94382,1750.0
94556,1750.0
94557,1750.0
